Date/Time,B1F_PUBLIC:Zone Mean Air Temperature [C](Hourly),B1F_PUBLIC:Zone Air Heat Balance Surface Convection Rate [W](Hourly),B1F_PUBLIC:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly),B1F_RETAIL:Zone Mean Air Temperature [C](Hourly),B1F_RETAIL:Zone Air Heat Balance Surface Convection Rate [W](Hourly),B1F_RETAIL:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly),B1F_PUBLIC:Zone Air Relative Humidity [%](Hourly),B1F_PUBLIC:Zone Air System Sensible Heating Energy [J](Hourly),B1F_PUBLIC:Zone Air System Sensible Cooling Energy [J](Hourly),B1F_PUBLIC:Zone Air System Sensible Heating Rate [W](Hourly),B1F_PUBLIC:Zone Air System Sensible Cooling Rate [W](Hourly),B1F_RETAIL:Zone Air Relative Humidity [%](Hourly),B1F_RETAIL:Zone Air System Sensible Heating Energy [J](Hourly),B1F_RETAIL:Zone Air System Sensible Cooling Energy [J](Hourly),B1F_RETAIL:Zone Air System Sensible Heating Rate [W](Hourly),B1F_RETAIL:Zone Air System Sensible Cooling Rate [W](Hourly) 
 01/30  02:00:00,14.869549609147269,-234.63718793033559,-233.01232379798017,14.987010999597342,-1169.4293130127494,-1183.2424701425716,55.902481683890265,0.0,0.0,0.0,0.0,55.48096734594487,0.0,0.0,0.0,0.0 
 01/30  03:00:00,14.777368372271571,-242.1012008633479,-242.13564023260886,14.889457629753226,-1119.4272429945956,-1122.9445464352852,56.23581445428077,0.0,0.0,0.0,0.0,55.830796453992996,0.0,0.0,0.0,0.0 
 01/30  04:00:00,14.685420482484112,-239.22590113675983,-237.91625048593463,14.795058101977064,-1090.6105307228368,-1092.1235262837017,56.57051742793381,0.0,0.0,0.0,0.0,56.171676427403256,0.0,0.0,0.0,0.0 
 01/30  05:00:00,14.582974471348649,-298.9937884703845,-290.53732510360607,14.698277552003674,-1198.29424899128,-1176.8702593664718,56.94612474701091,0.0,0.0,0.0,0.0,56.523603830544616,0.0,0.0,0.0,0.0 
 01/30  06:00:00,14.466944412002789,-285.09301255115565,-292.7988899688237,14.591258226209712,-1268.617494771461,-1271.8798319521375,57.37484661585052,0.0,0.0,0.0,0.0,56.915638331468415,0.0,0.0,0.0,0.0 
 01/30  07:00:00,14.369782430458223,-225.91877100571423,-230.6384938385188,14.48737658978813,-1144.0859090599356,-1163.301075386468,57.73659800244764,0.0,0.0,0.0,0.0,57.2990597675703,0.0,0.0,0.0,0.0 
 01/30  08:00:00,14.278995685706105,-254.01844005177486,-249.31697044842758,14.391724226783953,-1121.7820684301244,-1116.344437993961,58.076998287435956,0.0,0.0,0.0,0.0,57.65468931893107,0.0,0.0,0.0,0.0 
 01/30  09:00:00,14.19948035913775,-107.66534345379932,-142.88616585711907,14.301641229148885,-884.3654605417084,-949.2121345045459,58.376882666250154,0.0,0.0,0.0,0.0,57.99184576786711,0.0,0.0,0.0,0.0 
 01/30  10:00:00,14.226019813684298,259.9915685302142,211.09119448907887,14.26274018013349,79.65177247727956,-71.88296217851037,58.27666064182895,0.0,0.0,0.0,0.0,58.13807885261226,0.0,0.0,0.0,0.0 
 01/30  11:00:00,14.391579034869093,595.3906567532679,554.5255371308083,14.322773394460516,1340.298590005432,1178.749932448282,57.65568718211716,0.0,0.0,0.0,0.0,57.912624916402066,0.0,0.0,0.0,0.0 
 01/30  12:00:00,14.690832520164376,955.1818623065295,912.9878007475335,14.495205898881876,2698.934421044155,2528.7854170855526,56.552075559431685,0.0,0.0,0.0,0.0,57.27052139328753,0.0,0.0,0.0,0.0 
 01/30  13:00:00,15.095564465879342,1106.951243399195,1099.2307553842047,14.773277865303507,3700.661054225691,3606.902540645555,55.096295051551465,0.0,0.0,0.0,0.0,56.25160324686088,0.0,0.0,0.0,0.0 
 01/30  14:00:00,15.532648733100945,1152.0480797215223,1148.1843561552141,15.11357288402983,4175.610249620054,4136.217797682917,53.57083710041154,0.0,0.0,0.0,0.0,55.03194270306533,0.0,0.0,0.0,0.0 
 01/30  15:00:00,15.97365443363148,1115.632450800165,1124.6442542080483,15.476235368648425,4200.205682708295,4222.726071207304,52.079304524284694,0.0,0.0,0.0,0.0,53.76439982468531,0.0,0.0,0.0,0.0 
 01/30  16:00:00,16.38432774110424,993.6377485441791,1013.0143051782084,15.823608901732882,3885.3254503088165,3922.407699585862,50.73191769597169,0.0,0.0,0.0,0.0,52.5807358038478,0.0,0.0,0.0,0.0 
 01/30  17:00:00,16.72892744138361,767.1751495269837,801.0727277105472,16.14413398049027,3543.004621249013,3595.487605886679,49.63122128710435,0.0,0.0,0.0,0.0,51.51444375565684,0.0,0.0,0.0,0.0 
 01/30  18:00:00,16.96361903374928,422.36157191875236,472.10773024506835,16.423039569194383,2878.2511004013495,2979.9723356123372,48.896758755340805,0.0,0.0,0.0,0.0,50.606188990453994,0.0,0.0,0.0,0.0 
 01/30  19:00:00,17.0400858348887,-39.578786926463025,20.74687121566496,16.63257588892484,1974.0864214514586,2091.0022803500833,48.660042810115364,0.0,0.0,0.0,0.0,49.93557904250879,0.0,0.0,0.0,0.0 
 01/30  20:00:00,16.954034704878715,-347.41659822920025,-327.9327285964006,16.752021104509474,729.8910437230315,904.760389319403,48.92641677874679,0.0,0.0,0.0,0.0,49.55771230261319,0.0,0.0,0.0,0.0 
 01/30  21:00:00,16.811646705189155,-360.0928271602751,-365.2232122008484,16.76667315629939,-294.1294583267166,-197.54117468243987,49.37053153542347,0.0,0.0,0.0,0.0,49.511579160877915,0.0,0.0,0.0,0.0 
 01/30  22:00:00,16.669973174516556,-381.6628982445698,-375.7932173417429,16.713360369063402,-902.8646160295561,-838.2184008482456,49.816930493090936,0.0,0.0,0.0,0.0,49.6796100401037,0.0,0.0,0.0,0.0 
 01/30  23:00:00,16.51966661180627,-383.4222278122043,-386.65644643397746,16.617782910865426,-1269.8330563671957,-1238.4448340981735,50.295472269506504,0.0,0.0,0.0,0.0,49.9824226507859,0.0,0.0,0.0,0.0 
 01/30  24:00:00,16.374703521752885,-370.41272401128253,-370.05814803103203,16.50060193850531,-1431.9309658931131,-1416.7739543186567,50.761877646191444,0.0,0.0,0.0,0.0,50.35647482047589,0.0,0.0,0.0,0.0 
 01/31  01:00:00,16.226069420716556,-399.68849810797406,-396.08814860474763,16.371059334956563,-1579.6481127842465,-1561.1176331012934,51.26095283789373,0.0,0.0,0.0,0.0,50.789262461110354,0.0,0.0,0.0,0.0 
 01/31  02:00:00,16.07396242508267,-380.5277599296651,-384.31718239857105,16.231657624514988,-1639.0716776138593,-1638.4600482651833,51.77052736813993,0.0,0.0,0.0,0.0,51.252068979275286,0.0,0.0,0.0,0.0 
 01/31  03:00:00,15.922744378003124,-408.0607999567062,-403.6857998137801,16.088239726515063,-1710.0607714808116,-1697.792768167502,52.273244645204095,0.0,0.0,0.0,0.0,51.723349458692724,0.0,0.0,0.0,0.0 
 01/31  04:00:00,15.773436318577879,-349.4103166158485,-360.78681812923384,15.94169326338067,-1660.539579101395,-1679.4170993639468,52.77489486479054,0.0,0.0,0.0,0.0,52.209911475876716,0.0,0.0,0.0,0.0 
 01/31  05:00:00,15.64256697229942,-345.11410290949755,-340.840568232815,15.803487250068057,-1579.871765801799,-1582.4195593810493,53.219094053069796,0.0,0.0,0.0,0.0,52.673484794164544,0.0,0.0,0.0,0.0 
 01/31  06:00:00,15.50802923754901,-348.7830610040875,-349.14404015850585,15.668315450388219,-1570.3679950754076,-1571.433339171377,53.680131084458885,0.0,0.0,0.0,0.0,53.13137114022594,0.0,0.0,0.0,0.0 
 01/31  07:00:00,15.367340089711254,-383.03430474993684,-378.8148306484692,15.531482392804676,-1633.2226744787904,-1621.727676690878,54.16708202550485,0.0,0.0,0.0,0.0,53.59945540964262,0.0,0.0,0.0,0.0 
 01/31  08:00:00,15.227158161869315,-321.26486521588004,-336.1513638742322,15.391790221585978,-1575.9169550922375,-1599.5120167756145,54.65710994781419,0.0,0.0,0.0,0.0,54.08207224475306,0.0,0.0,0.0,0.0 
 01/31  09:00:00,15.145147498836078,-35.45537655397129,-95.26064576780387,15.275359089553756,-991.6659462013791,-1116.2566035743216,54.94598724985283,0.0,0.0,0.0,0.0,54.48795791381147,0.0,0.0,0.0,0.0 
 01/31  10:00:00,15.266789616033481,700.0210167435695,601.4999908758082,15.261453872748268,862.0908223696085,574.01075570729,54.51863125596887,0.0,0.0,0.0,0.0,54.536653725253274,0.0,0.0,0.0,0.0 
 01/31  11:00:00,15.649676772672265,1225.7280057539258,1178.1943387738263,15.427138537625456,2914.741863265026,2689.942865626156,53.19684488247326,0.0,0.0,0.0,0.0,53.959923155592705,0.0,0.0,0.0,0.0 
 01/31  12:00:00,16.214811651015264,1749.784577784846,1668.2815861532847,15.743857392604125,4409.575821113698,4231.262349191962,51.311208396928734,0.0,0.0,0.0,0.0,52.87610985427832,0.0,0.0,0.0,0.0 
 01/31  13:00:00,17.01454715822993,2518.6848055386486,2374.0258893318505,16.227929318706796,7287.801655857669,6788.458843901393,48.77102430591523,0.0,0.0,0.0,0.0,51.26764684410442,0.0,0.0,0.0,0.0 
 01/31  14:00:00,18.198449785168556,3687.939533444972,3665.153156638893,16.970689804956873,10712.67709926358,10546.464859743406,45.26993962581938,0.0,0.0,0.0,0.0,48.90642677778663,0.0,0.0,0.0,0.0 
 01/31  15:00:00,19.469101311946662,2672.792226348648,2802.1206928159677,17.912045952327816,10711.150480276343,10802.913237804038,41.80530575836725,0.0,0.0,0.0,0.0,46.08191464750472,0.0,0.0,0.0,0.0 
 01/31  16:00:00,20.350648536349347,1978.1474001015938,2015.9720294937881,18.809172985119183,10076.648720117446,10121.532009148534,39.5786445296413,0.0,0.0,0.0,0.0,43.559065516654755,0.0,0.0,0.0,0.0 
 01/31  17:00:00,21.04951753845456,1482.8202475727371,1580.664496154156,19.64592848439483,8952.967515815722,9168.693120546832,37.909050822834736,0.0,0.0,0.0,0.0,41.34483533246597,0.0,0.0,0.0,0.0 
 01/31  18:00:00,21.430653253402475,426.98661782408794,563.237716881355,20.312502164229976,6135.868304036408,6547.698506592728,37.030900320011426,0.0,0.0,0.0,0.0,39.670001977505734,0.0,0.0,0.0,0.0 
 01/31  19:00:00,21.421159856637342,-418.63837870002885,-330.9615439139134,20.703951235100714,2870.776926149191,3262.9774824554174,37.05243729666957,0.0,0.0,0.0,0.0,38.72186217415547,0.0,0.0,0.0,0.0 
 01/31  20:00:00,21.14416553033479,-927.914072528564,-883.9095388392545,20.830852832866746,166.88577346077096,461.89875010184704,37.68797833040242,0.0,0.0,0.0,0.0,38.42005122477454,0.0,0.0,0.0,0.0 
 01/31  21:00:00,20.732947190089252,-1130.8801080636044,-1115.099990720909,20.758932048684414,-1674.1472459532304,-1486.7806580630634,38.65362683178466,0.0,0.0,0.0,0.0,38.590682396602716,0.0,0.0,0.0,0.0 
 01/31  22:00:00,20.261967747649095,-1262.8398311806313,-1248.9867960629804,20.55766387484777,-2825.4176494473245,-2717.613157676812,39.79381768187639,0.0,0.0,0.0,0.0,39.072610995146206,0.0,0.0,0.0,0.0 
 01/31  23:00:00,19.758536513776235,-1274.8252641353024,-1284.1462692989676,20.26454742585877,-3986.0309784180236,-3809.0486001227437,41.05427057910541,0.0,0.0,0.0,0.0,39.78663552152978,0.0,0.0,0.0,0.0 
 01/31  24:00:00,19.239973178982304,-1421.0148536919855,-1388.7992735437429,19.862947590933512,-5151.930351300165,-5036.040510218507,42.400140088085536,0.0,0.0,0.0,0.0,40.78887962467685,0.0,0.0,0.0,0.0 
 02/01  01:00:00,18.6574206955095,-1556.9128572182108,-1544.5935143592765,19.38230864996983,-5855.095465255533,-5789.987177808638,44.13704175179692,0.0,0.0,0.0,0.0,42.18365742611532,0.0,0.0,0.0,0.0 
 02/01  02:00:00,18.01370970837481,-1755.7352727432567,-1738.7032209085442,18.84767633631667,-6546.118753131603,-6454.219524990029,46.059246710787875,0.0,0.0,0.0,0.0,43.71147947982536,0.0,0.0,0.0,0.0 
 02/01  03:00:00,17.34626383682084,-1665.4899591970761,-1684.6993512213144,18.250249022159764,-7299.670070365878,-7217.050309879041,48.03907109633011,0.0,0.0,0.0,0.0,45.379018017043265,0.0,0.0,0.0,0.0 
 02/01  04:00:00,16.723382263445156,-1561.3292069893441,-1576.356462851525,17.598723741895355,-7732.465507491352,-7724.879203078536,49.97326740245089,0.0,0.0,0.0,0.0,47.2792551735895,0.0,0.0,0.0,0.0 
 02/01  05:00:00,16.14183528578386,-1467.2701694621032,-1477.6378976995118,16.94542516605797,-7418.130993108928,-7481.2227752250055,51.85837974984679,0.0,0.0,0.0,0.0,49.274125702839875,0.0,0.0,0.0,0.0 
 02/01  06:00:00,15.589422096160037,-1403.266954249453,-1414.9629796958911,16.327728627119992,-7000.411971576693,-7060.353517795971,53.723402718311576,0.0,0.0,0.0,0.0,51.24750100055974,0.0,0.0,0.0,0.0 
 02/01  07:00:00,15.08351362913206,-1220.2849163937055,-1247.506054044973,15.754535077271367,-6362.260848648544,-6461.739565038075,55.497165212744115,0.0,0.0,0.0,0.0,53.158150858674034,0.0,0.0,0.0,0.0 
 02/01  08:00:00,14.643122319032035,-1091.4059010419664,-1105.7064218855535,15.241695186419694,-5679.773840072545,-5762.994059925563,57.095032649331685,0.0,0.0,0.0,0.0,54.935536958225434,0.0,0.0,0.0,0.0 
 02/01  09:00:00,14.27552059742094,-768.0426170249323,-829.8539066810345,14.79438867692974,-4697.264917918285,-4867.011612562256,58.46782478902324,0.0,0.0,0.0,0.0,56.54015316469774,0.0,0.0,0.0,0.0 
 02/01  10:00:00,14.09214800785401,-187.46630230552023,-259.050353660053,14.469629509337885,-2826.883030648668,-3093.538398290043,59.16600058123954,0.0,0.0,0.0,0.0,57.73757863647863,0.0,0.0,0.0,0.0 
 02/01  11:00:00,14.112689369254634,295.5628960860149,232.5053706005538,14.316858313680642,-767.1913346245815,-1026.6200240614228,59.08730792244316,0.0,0.0,0.0,0.0,58.31062184471503,0.0,0.0,0.0,0.0 
 02/01  12:00:00,14.400130652496518,1390.1568684060032,1194.1640963496247,14.367150783062975,2294.142119193363,1795.9013700160513,58.00010157810495,0.0,0.0,0.0,0.0,58.12144443512537,0.0,0.0,0.0,0.0 
 02/01  13:00:00,15.215189109533284,2716.0775487067367,2608.115613393375,14.738580250116534,6157.504276099505,5794.231216625746,55.037915568196475,0.0,0.0,0.0,0.0,56.74535972029541,0.0,0.0,0.0,0.0 
 02/01  14:00:00,16.212361981170943,2303.067107332629,2405.087511310138,15.344055145738064,7841.57806235036,7685.000367819424,51.62996085912743,0.0,0.0,0.0,0.0,54.57753041785803,0.0,0.0,0.0,0.0 
 02/01  15:00:00,17.027065273521266,2035.0859208528473,2024.9177419610305,16.031073657359126,8174.806656038834,8142.6267646578835,49.02141590635976,0.0,0.0,0.0,0.0,52.228044882995604,0.0,0.0,0.0,0.0 
 02/01  16:00:00,17.852665395359608,2149.95411945697,2175.2332136793048,16.744172125022562,8307.305560688095,8360.771346171296,46.53046074723102,0.0,0.0,0.0,0.0,49.908613566666794,0.0,0.0,0.0,0.0 
 02/01  17:00:00,18.52941076091252,1268.9309853560105,1394.2972474302082,17.393931766662334,6680.239800458013,6924.415957671059,44.590181089364755,0.0,0.0,0.0,0.0,47.89380553230587,0.0,0.0,0.0,0.0 
 02/01  18:00:00,18.86381208960031,446.19460699259764,553.976750289747,17.882309919816482,4617.732179666226,4898.8922272065,43.66527318923009,0.0,0.0,0.0,0.0,46.43923881192049,0.0,0.0,0.0,0.0 
 02/01  19:00:00,18.866558597281546,-398.2063621128857,-305.498600611906,18.176000138136015,2221.5088860748447,2514.4895249170568,43.65773168346398,0.0,0.0,0.0,0.0,45.58830290417341,0.0,0.0,0.0,0.0 
 02/01  20:00:00,18.610213348274367,-845.7878868743612,-814.1343675457887,18.274865308407655,170.03672265046737,393.9832511995586,44.36406295052271,0.0,0.0,0.0,0.0,45.305841177360705,0.0,0.0,0.0,0.0 
 02/01  21:00:00,18.197437266769427,-1331.0978349002057,-1255.7822645244814,18.215552542909393,-1642.2321241824843,-1382.4539821506949,45.528758424159214,0.0,0.0,0.0,0.0,45.47504846316612,0.0,0.0,0.0,0.0 
 02/01  22:00:00,17.633249866713822,-1470.7549148335793,-1490.7440027038301,17.980868563365824,-3737.0660884919735,-3502.8079625193577,47.175384245687425,0.0,0.0,0.0,0.0,46.15159200950983,0.0,0.0,0.0,0.0 
 02/01  23:00:00,17.092070033463585,-1344.4388959273465,-1356.3627562004076,17.596135756017507,-5044.050431509224,-4937.992371370749,48.816998392176494,0.0,0.0,0.0,0.0,47.2848722255198,0.0,0.0,0.0,0.0 
 02/01  24:00:00,16.59372083143658,-1237.9906332294308,-1253.2618158985147,17.140981028032172,-5440.168423844548,-5429.3169121938645,50.38569767060732,0.0,0.0,0.0,0.0,48.665551498673764,0.0,0.0,0.0,0.0 
 02/02  01:00:00,16.137929954916856,-1133.5792393921315,-1145.2311544442061,16.67612515942671,-5346.456943988533,-5373.673793934941,51.76844654703633,0.0,0.0,0.0,0.0,50.02396452750121,0.0,0.0,0.0,0.0 
 02/02  02:00:00,15.714186064231184,-1073.8037698463727,-1079.5854674726406,16.226835129671265,-5121.738564707238,-5152.808259683881,53.1279034415421,0.0,0.0,0.0,0.0,51.41551595573019,0.0,0.0,0.0,0.0 
 02/02  03:00:00,15.30984957737844,-1019.8953123608824,-1030.1438168088682,15.797251531943703,-4891.685289981537,-4927.0986033547,54.52370582506475,0.0,0.0,0.0,0.0,52.84616028544006,0.0,0.0,0.0,0.0 
 02/02  04:00:00,14.94264707339261,-881.3980784416362,-901.3561073928123,15.394791695674702,-4473.749953387643,-4539.93213344892,55.826791963287164,0.0,0.0,0.0,0.0,54.22698747919914,0.0,0.0,0.0,0.0 
 02/02  05:00:00,14.623551970804451,-800.4113012484383,-804.6151890220865,15.032600863071746,-4027.06376590315,-4075.021554607036,56.98772162968801,0.0,0.0,0.0,0.0,55.50431169193189,0.0,0.0,0.0,0.0 
 02/02  06:00:00,14.318482206855368,-790.6203305843585,-793.1802054141435,14.699898665153983,-3794.4034745396652,-3817.8222355945595,58.123187874689386,0.0,0.0,0.0,0.0,56.70757559953175,0.0,0.0,0.0,0.0 
 02/02  07:00:00,14.031588983028328,-687.6358824385704,-706.7674687877595,14.387646782772666,-3488.261412764955,-3541.766356913937,59.213965118432654,0.0,0.0,0.0,0.0,57.86350948690253,0.0,0.0,0.0,0.0 
 02/02  08:00:00,13.798537588861404,-530.9502075404957,-550.027021214352,14.112280576018483,-2951.16306728339,-3026.3890993293926,60.11682869265124,0.0,0.0,0.0,0.0,58.904732029151226,0.0,0.0,0.0,0.0 
 02/02  09:00:00,13.629209131544137,-332.7424542277704,-365.33244661315575,13.888838065013713,-2253.580435030455,-2357.4474000181676,60.782460965630484,0.0,0.0,0.0,0.0,59.76500958737114,0.0,0.0,0.0,0.0 
 02/02  10:00:00,13.565430796510219,23.2022304590605,-28.865828098892642,13.741812644644071,-1118.0757213243817,-1287.639470010386,61.03523390446034,0.0,0.0,0.0,0.0,60.33863679838082,0.0,0.0,0.0,0.0 
 02/02  11:00:00,13.663901683022958,504.97635292441237,441.4236139565836,13.713692676620571,531.3128993099117,303.0388415903985,60.645593764035816,0.0,0.0,0.0,0.0,60.44903039596997,0.0,0.0,0.0,0.0 
 02/02  12:00:00,13.946087462316145,952.0941737863072,902.3818442454171,13.836960945941946,2354.880105220863,2133.1946987391157,59.5442471641669,0.0,0.0,0.0,0.0,59.966856838060096,0.0,0.0,0.0,0.0 
 02/02  13:00:00,14.37109888599461,1241.1543107822295,1212.6339575147226,14.103989767691282,3841.484669698707,3680.7393335801444,57.92697957542755,0.0,0.0,0.0,0.0,58.936894451054684,0.0,0.0,0.0,0.0 
 02/02  14:00:00,14.879322364410775,1381.4977527555534,1372.4722798286066,14.47539814928115,4781.299432735339,4693.786215941676,56.05681100020421,0.0,0.0,0.0,0.0,57.53678884870901,0.0,0.0,0.0,0.0 
 02/02  15:00:00,15.402228549876277,1309.3548134415116,1326.977669681622,14.89825586454051,5016.5981344829215,5021.8024668040935,54.202155362564795,0.0,0.0,0.0,0.0,55.98743471497963,0.0,0.0,0.0,0.0 
 02/02  16:00:00,15.874022755650413,1130.927215005019,1156.5045337933846,15.31404274220015,4635.492122995485,4705.911002693969,52.58735166325383,0.0,0.0,0.0,0.0,54.50904715597382,0.0,0.0,0.0,0.0 
 02/02  17:00:00,16.258893427640075,848.8414923252373,889.1463118154458,15.684576568420086,4024.47583570804,4100.8626825411275,51.30971561095312,0.0,0.0,0.0,0.0,53.22825788856842,0.0,0.0,0.0,0.0 
 02/02  18:00:00,16.51872002070976,482.242159831909,533.3518872365067,15.99868450110025,3281.6125614679204,3383.658383760882,50.4667435755171,0.0,0.0,0.0,0.0,52.16886159291845,0.0,0.0,0.0,0.0 
 02/02  19:00:00,16.610476032540678,-23.77602767557812,43.42528165615868,16.23825258410514,2205.895925217063,2375.155451963712,50.17269603533818,0.0,0.0,0.0,0.0,51.37665234811155,0.0,0.0,0.0,0.0 
 02/02  20:00:00,16.52820034144386,-338.1336790080369,-319.6607232764709,16.360027773567822,638.5121878425314,826.970574433638,50.43614577680478,0.0,0.0,0.0,0.0,50.97904017664566,0.0,0.0,0.0,0.0 
 02/02  21:00:00,16.380310735653886,-410.81380704122023,-406.4289110282481,16.36211193378398,-500.0084663846828,-386.3499101618812,50.91340171057902,0.0,0.0,0.0,0.0,50.97225976535218,0.0,0.0,0.0,0.0 
 02/02  22:00:00,16.221545081698324,-405.7823179528194,-407.72484439794556,16.289516557835967,-1116.8566040737794,-1062.2114674671975,51.43132129533132,0.0,0.0,0.0,0.0,51.2087248828879,0.0,0.0,0.0,0.0 
 02/02  23:00:00,16.059180324884203,-441.30698156820006,-436.24700206065523,16.17651399139335,-1499.792358886482,-1457.874552601674,51.96716091797563,0.0,0.0,0.0,0.0,51.579226000421144,0.0,0.0,0.0,0.0 
 02/02  24:00:00,15.895453744822921,-394.3255945296687,-403.7645605356893,16.039845335096192,-1635.743974610922,-1635.1700400153059,52.51374347931706,0.0,0.0,0.0,0.0,52.03129404626604,0.0,0.0,0.0,0.0 
 02/03  01:00:00,15.74473443448658,-398.61971943361436,-395.40867818902944,15.898099742812732,-1678.7873357983462,-1670.1712665801742,52.912139397262834,0.0,0.0,0.0,0.0,52.39539088676659,0.0,0.0,0.0,0.0 
 02/03  02:00:00,15.601943594535816,-320.3689726562369,-336.2204690839774,15.756003555702431,-1580.9131298031436,-1609.2900134394613,53.331594468447165,0.0,0.0,0.0,0.0,52.80787172968313,0.0,0.0,0.0,0.0 
 02/03  03:00:00,15.49490409378233,-250.56422060913087,-253.57244810073612,15.631066327741694,-1334.1964437431393,-1361.636351321115,53.69886585120809,0.0,0.0,0.0,0.0,53.23211988107546,0.0,0.0,0.0,0.0 
 02/03  04:00:00,15.39310818088768,-292.3393402200642,-282.7248856231754,15.520621051822397,-1284.4724180618703,-1276.2922083737212,54.05087178934563,0.0,0.0,0.0,0.0,53.61038146560804,0.0,0.0,0.0,0.0 
 02/03  05:00:00,15.265299882165351,-369.30267706977884,-360.3647177244569,15.404162215085414,-1453.3569298067812,-1425.8831181919193,54.4965314537202,0.0,0.0,0.0,0.0,54.01255366177065,0.0,0.0,0.0,0.0 
 02/03  06:00:00,15.111991702032089,-421.13358297242394,-416.14745641709914,15.270068325891259,-1671.2898326406248,-1645.3132707648608,55.03652348022872,0.0,0.0,0.0,0.0,54.479835043318886,0.0,0.0,0.0,0.0 
 02/03  07:00:00,14.942685732093947,-454.21451206507095,-451.2766466549078,15.118451453219345,-1857.6666375091238,-1837.3752812328894,55.63982672920666,0.0,0.0,0.0,0.0,55.013641930117046,0.0,0.0,0.0,0.0 
 02/03  08:00:00,14.768098098850544,-436.08912847020133,-444.2027404281473,14.95462587195944,-1931.4269616454876,-1934.7282443249342,56.2696636524807,0.0,0.0,0.0,0.0,55.597007906805835,0.0,0.0,0.0,0.0 
 02/03  09:00:00,14.636425787492469,-202.6942944887296,-245.848583578565,14.802218625318645,-1503.2617140609125,-1597.4252378121662,56.749759079323795,0.0,0.0,0.0,0.0,56.14582167511607,0.0,0.0,0.0,0.0 
 02/03  10:00:00,14.62891126225674,177.5086428476252,125.52912299382355,14.716527679358194,-407.9258169360244,-572.5846491328105,56.77729273644244,0.0,0.0,0.0,0.0,56.45696112515323,0.0,0.0,0.0,0.0 
 02/03  11:00:00,14.7914627914634,683.3865905752996,615.7477595558595,14.747915770676215,1221.4261230714112,994.0142514521485,56.185330486286674,0.0,0.0,0.0,0.0,56.3428096750455,0.0,0.0,0.0,0.0 
